Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,Reference date (as of 1 July),0-4,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Gender
2315,Estimates,Dominican Republic,,214,Country,915,1970,398,357,309,245,179,140,129,112,92,74,57,44,33,24,16,9,4,2,0,0,0,Female-Population
2316,Estimates,Dominican Republic,,214,Country,915,1975,417,387,352,299,234,171,135,125,108,89,70,54,40,29,19,11,5,2,1,0,0,Female-Population
2317,Estimates,Dominican Republic,,214,Country,915,1980,435,410,382,342,285,221,164,131,121,104,85,66,49,35,23,14,7,3,1,0,0,Female-Population
2318,Estimates,Dominican Republic,,214,Country,915,1985,457,430,405,371,325,268,208,157,126,117,100,80,61,43,29,17,9,4,1,0,0,Female-Population
2319,Estimates,Dominican Republic,,214,Country,915,1990,476,452,426,394,353,307,253,198,151,122,113,95,74,54,36,22,11,5,2,0,0,Female-Population
2320,Estimates,Dominican Republic,,214,Country,915,1995,498,472,448,415,377,334,291,241,190,147,118,108,89,66,46,28,15,7,2,1,0,Female-Population
2321,Estimates,Dominican Republic,,214,Country,915,2000,494,494,467,438,399,359,318,278,232,185,143,114,101,80,57,36,19,9,3,1,0,Female-Population
2322,Estimates,Dominican Republic,,214,Country,915,2005,488,493,492,456,412,373,336,303,268,225,180,137,107,92,69,45,26,12,5,1,0,Female-Population
2323,Estimates,Dominican Republic,,214,Country,915,2010,485,482,489,491,446,390,355,323,293,259,218,173,130,98,81,57,34,17,7,2,1,Female-Population
2324,Estimates,Dominican Republic,,214,Country,915,2015,492,481,480,479,473,429,377,345,315,285,252,210,164,120,87,67,43,23,10,3,1,Female-Population
2325,Estimates,Dominican Republic,,214,Country,915,2020,491,488,479,470,462,456,416,366,337,308,277,243,200,152,108,74,52,30,13,5,1,Female-Population
2326,Estimates,Grenada,,308,Country,915,1950,8,6,5,4,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2327,Estimates,Grenada,,308,Country,915,1955,7,7,5,4,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,Female-Population
2328,Estimates,Grenada,,308,Country,915,1960,9,7,6,4,4,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,Female-Population
2329,Estimates,Grenada,,308,Country,915,1965,9,9,6,5,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,Female-Population
2330,Estimates,Grenada,,308,Country,915,1970,6,9,8,5,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2331,Estimates,Grenada,,308,Country,915,1975,6,6,7,6,4,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2332,Estimates,Grenada,,308,Country,915,1980,6,6,6,6,4,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2333,Estimates,Grenada,,308,Country,915,1985,7,6,6,6,6,4,3,2,1,2,1,2,1,1,1,1,0,0,0,0,0,Female-Population
2334,Estimates,Grenada,,308,Country,915,1990,7,6,5,5,4,4,3,2,2,1,2,1,2,2,2,1,0,0,0,0,0,Female-Population
2335,Estimates,Grenada,,308,Country,915,1995,6,7,6,4,4,3,4,3,2,2,1,2,2,2,1,1,0,0,0,0,0,Female-Population
2336,Estimates,Grenada,,308,Country,915,2000,5,6,7,6,4,3,3,4,3,2,2,1,2,2,1,1,1,0,0,0,0,Female-Population
2337,Estimates,Grenada,,308,Country,915,2005,5,5,5,6,5,4,3,3,3,3,2,2,1,2,1,1,1,0,0,0,0,Female-Population
2338,Estimates,Grenada,,308,Country,915,2010,4,4,4,5,5,5,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,Female-Population
2339,Estimates,Grenada,,308,Country,915,2015,4,4,4,4,5,5,5,3,3,3,3,3,2,2,1,1,1,0,0,0,0,Female-Population
2340,Estimates,Grenada,,308,Country,915,2020,4,4,4,4,4,5,5,4,3,3,3,3,3,2,1,1,1,0,0,0,0,Female-Population
2341,Estimates,Guadeloupe,,312,Country,915,1950,18,12,11,10,9,8,7,7,6,5,4,3,3,2,2,1,1,0,0,0,0,Female-Population
2342,Estimates,Guadeloupe,,312,Country,915,1955,19,17,12,10,10,9,8,7,6,5,4,4,3,3,2,1,1,0,0,0,0,Female-Population
2343,Estimates,Guadeloupe,,312,Country,915,1960,22,19,17,12,10,9,9,8,7,6,5,4,3,3,3,2,1,0,0,0,0,Female-Population
2344,Estimates,Guadeloupe,,312,Country,915,1965,23,23,19,16,12,9,8,8,8,6,6,5,4,3,2,2,1,0,0,0,0,Female-Population
2345,Estimates,Guadeloupe,,312,Country,915,1970,23,24,22,17,13,10,8,8,8,8,6,6,4,3,2,1,2,1,0,0,0,Female-Population
2346,Estimates,Guadeloupe,,312,Country,915,1975,21,22,24,20,11,9,9,9,8,7,7,5,5,4,3,2,1,1,0,0,0,Female-Population
2347,Estimates,Guadeloupe,,312,Country,915,1980,17,19,22,22,13,11,11,9,8,8,7,6,5,5,4,3,2,1,0,0,0,Female-Population
2348,Estimates,Guadeloupe,,312,Country,915,1985,14,15,19,21,17,13,13,11,9,8,8,6,7,5,4,3,2,1,0,0,0,Female-Population
2349,Estimates,Guadeloupe,,312,Country,915,1990,16,15,16,21,18,18,16,14,12,10,8,8,7,6,5,4,2,1,1,0,0,Female-Population
2350,Estimates,Guadeloupe,,312,Country,915,1995,16,16,16,18,14,19,19,16,15,12,10,8,7,6,6,4,3,1,1,0,0,Female-Population
2351,Estimates,Guadeloupe,,312,Country,915,2000,15,17,18,18,12,15,19,18,16,14,12,9,8,7,6,5,3,2,1,0,0,Female-Population
2352,Estimates,Guadeloupe,,312,Country,915,2005,14,16,16,16,10,12,16,18,18,15,13,12,9,8,7,5,4,2,1,0,0,Female-Population
2353,Estimates,Guadeloupe,,312,Country,915,2010,14,15,16,16,10,10,13,17,18,18,15,14,12,9,7,6,5,3,1,1,0,Female-Population
2354,Estimates,Guadeloupe,,312,Country,915,2015,11,14,15,15,10,10,11,13,16,17,17,15,14,11,9,7,5,3,2,1,0,Female-Population
2355,Estimates,Guadeloupe,,312,Country,915,2020,11,11,14,15,14,9,9,11,13,16,17,17,15,13,11,8,6,4,2,1,0,Female-Population
2356,Estimates,Haiti,,332,Country,915,1950,237,208,190,164,142,128,115,103,90,75,57,41,33,25,20,13,7,2,1,0,0,Female-Population
2357,Estimates,Haiti,,332,Country,915,1955,280,212,202,183,155,133,119,108,96,83,68,51,35,27,18,12,6,2,1,0,0,Female-Population
2358,Estimates,Haiti,,332,Country,915,1960,313,256,207,196,175,146,125,111,101,90,76,61,44,29,19,11,6,2,1,0,0,Female-Population
2359,Estimates,Haiti,,332,Country,915,1965,346,289,249,200,187,166,137,116,103,94,82,68,53,36,21,12,6,2,1,0,0,Female-Population
2360,Estimates,Haiti,,332,Country,915,1970,364,322,281,242,191,177,156,130,109,96,86,74,59,43,26,13,6,2,1,0,0,Female-Population
2361,Estimates,Haiti,,332,Country,915,1975,381,340,314,273,232,180,166,147,123,102,88,77,64,48,32,17,7,2,1,0,0,Female-Population
2362,Estimates,Haiti,,332,Country,915,1980,451,361,331,303,257,220,171,158,139,115,95,80,68,53,37,21,9,3,1,0,0,Female-Population
2363,Estimates,Haiti,,332,Country,915,1985,544,429,353,321,290,240,206,159,147,130,107,87,71,57,41,25,12,4,1,0,0,Female-Population
2364,Estimates,Haiti,,332,Country,915,1990,563,521,420,343,308,272,224,191,148,136,120,98,78,61,45,28,14,5,1,0,0,Female-Population
2365,Estimates,Haiti,,332,Country,915,1995,577,542,511,409,330,290,254,209,179,138,127,111,89,66,48,31,16,6,2,0,0,Female-Population
2366,Estimates,Haiti,,332,Country,915,2000,593,557,531,497,395,311,272,239,196,168,129,118,100,77,53,34,18,7,2,0,0,Female-Population
2367,Estimates,Haiti,,332,Country,915,2005,609,575,545,518,482,375,293,257,225,184,158,120,107,87,62,37,20,8,2,0,0,Female-Population
2368,Estimates,Haiti,,332,Country,915,2010,619,592,564,533,503,461,357,278,243,214,174,148,110,94,71,45,23,10,3,1,0,Female-Population
2369,Estimates,Haiti,,332,Country,915,2015,624,602,581,552,518,482,441,340,264,232,203,164,137,98,79,54,29,12,4,1,0,Female-Population
2370,Estimates,Haiti,,332,Country,915,2020,619,608,592,569,536,496,461,422,325,252,221,192,153,124,84,61,36,16,5,1,0,Female-Population
2371,Estimates,Jamaica,,388,Country,915,1950,94,83,75,71,61,58,56,51,41,36,26,21,15,14,11,5,1,1,0,0,0,Female-Population
2372,Estimates,Jamaica,,388,Country,915,1955,111,91,81,74,66,58,55,55,46,40,33,25,18,15,12,6,4,1,0,0,0,Female-Population
2373,Estimates,Jamaica,,388,Country,915,1960,138,109,87,77,68,62,51,49,42,39,34,25,20,15,13,9,4,2,0,0,0,Female-Population
2374,Estimates,Jamaica,,388,Country,915,1965,156,127,100,91,69,54,51,46,40,38,32,31,24,19,16,11,6,2,1,0,0,Female-Population
2375,Estimates,Jamaica,,388,Country,915,1970,156,150,123,86,69,54,44,44,42,38,36,30,28,21,15,12,6,3,1,0,0,Female-Population
2376,Estimates,Jamaica,,388,Country,915,1975,146,152,146,117,75,59,47,43,43,41,36,34,28,25,18,11,7,3,1,0,0,Female-Population
2377,Estimates,Jamaica,,388,Country,915,1980,140,142,139,125,102,76,60,49,43,40,36,33,29,26,21,11,16,3,1,0,0,Female-Population
2378,Estimates,Jamaica,,388,Country,915,1985,148,135,141,137,119,94,70,56,46,41,38,34,30,27,23,18,11,7,1,0,0,Female-Population
2379,Estimates,Jamaica,,388,Country,915,1990,144,142,131,130,121,106,87,66,53,44,38,35,33,29,25,20,15,5,2,0,0,Female-Population
2380,Estimates,Jamaica,,388,Country,915,1995,143,140,137,124,121,111,100,82,62,50,42,36,32,29,25,20,16,8,2,1,0,Female-Population
2381,Estimates,Jamaica,,388,Country,915,2000,141,141,137,128,113,111,105,95,76,56,47,39,35,33,28,21,16,9,3,0,0,Female-Population
2382,Estimates,Jamaica,,388,Country,915,2005,126,140,138,128,117,104,100,102,92,76,61,44,38,33,30,24,16,9,3,1,0,Female-Population
2383,Estimates,Jamaica,,388,Country,915,2010,113,121,137,136,124,115,100,98,94,81,73,53,44,36,30,26,19,8,3,1,0,Female-Population
2384,Estimates,Jamaica,,388,Country,915,2015,116,112,121,134,131,119,111,97,96,92,79,70,50,41,31,25,18,10,3,1,0,Female-Population
2385,Estimates,Jamaica,,388,Country,915,2020,113,115,112,117,128,125,115,108,95,94,89,76,66,46,36,25,17,9,4,1,0,Female-Population
2386,Estimates,Martinique,,474,Country,915,1950,17,13,12,11,10,9,8,7,6,5,4,4,3,3,2,1,0,0,0,0,0,Female-Population
2387,Estimates,Martinique,,474,Country,915,1955,21,16,12,12,10,9,8,7,7,6,5,4,3,3,2,1,1,0,0,0,0,Female-Population
2388,Estimates,Martinique,,474,Country,915,1960,23,21,16,12,12,10,9,8,7,7,6,4,4,3,2,2,1,0,0,0,0,Female-Population
2389,Estimates,Martinique,,474,Country,915,1965,25,23,20,15,10,10,9,9,8,6,6,5,4,3,3,2,1,0,0,0,0,Female-Population
2390,Estimates,Martinique,,474,Country,915,1970,23,22,20,17,14,10,9,9,8,8,6,6,5,4,3,2,1,0,0,0,0,Female-Population
2391,Estimates,Martinique,,474,Country,915,1975,20,22,23,20,12,9,8,9,8,8,7,5,5,4,3,2,2,0,0,0,0,Female-Population
2392,Estimates,Martinique,,474,Country,915,1980,13,16,20,21,15,12,11,9,8,8,7,7,6,5,4,3,2,1,0,0,0,Female-Population
2393,Estimates,Martinique,,474,Country,915,1985,14,15,17,19,16,14,12,11,9,9,8,7,7,6,4,3,3,1,0,0,0,Female-Population
2394,Estimates,Martinique,,474,Country,915,1990,15,14,14,18,17,17,14,13,11,9,9,8,7,6,5,4,3,2,1,0,0,Female-Population
2395,Estimates,Martinique,,474,Country,915,1995,14,15,15,15,14,16,16,15,13,11,10,8,8,7,6,5,3,2,1,0,0,Female-Population
2396,Estimates,Martinique,,474,Country,915,2000,14,15,16,12,15,15,17,18,15,13,11,9,9,8,7,5,4,2,1,0,0,Female-Population
2397,Estimates,Martinique,,474,Country,915,2005,12,14,15,16,10,11,15,18,19,16,14,12,9,9,8,6,5,3,1,0,0,Female-Population
2398,Estimates,Martinique,,474,Country,915,2010,11,13,13,14,12,10,11,16,18,18,15,13,12,9,8,7,5,3,2,0,0,Female-Population
2399,Estimates,Martinique,,474,Country,915,2015,9,11,12,12,9,10,10,11,15,17,18,15,14,11,9,8,6,4,2,1,0,Female-Population
2400,Estimates,Martinique,,474,Country,915,2020,9,9,11,12,12,8,10,10,11,15,17,18,15,13,11,8,7,5,2,1,0,Female-Population
2401,Estimates,Puerto Rico,,630,Country,915,1950,181,157,133,112,102,82,65,66,44,36,35,22,24,17,11,12,3,1,1,0,0,Female-Population
2402,Estimates,Puerto Rico,,630,Country,915,1955,169,153,142,113,92,73,64,67,45,44,34,26,27,20,13,9,10,2,1,0,0,Female-Population
2403,Estimates,Puerto Rico,,630,Country,915,1960,170,156,155,124,90,71,65,67,55,49,36,32,28,25,15,11,7,5,1,0,0,Female-Population
2404,Estimates,Puerto Rico,,630,Country,915,1965,172,156,148,123,107,95,85,73,67,60,48,39,33,25,21,12,10,4,2,0,0,Female-Population
2405,Estimates,Puerto Rico,,630,Country,915,1970,152,162,159,142,122,96,81,75,64,60,53,45,41,33,21,15,14,6,2,1,0,Female-Population
2406,Estimates,Puerto Rico,,630,Country,915,1975,158,157,158,156,144,126,97,80,73,62,57,51,41,36,27,15,8,9,3,1,0,Female-Population
2407,Estimates,Puerto Rico,,630,Country,915,1980,161,157,161,163,137,119,118,101,85,74,65,60,55,46,34,24,17,5,4,1,0,Female-Population
2408,Estimates,Puerto Rico,,630,Country,915,1985,155,156,163,164,142,127,122,109,98,85,73,65,58,54,38,30,17,11,2,1,0,Female-Population
2409,Estimates,Puerto Rico,,630,Country,915,1990,143,149,161,156,142,136,130,120,117,101,84,73,64,59,47,35,24,11,5,1,0,Female-Population
2410,Estimates,Puerto Rico,,630,Country,915,1995,148,142,151,160,144,130,133,131,121,118,103,86,73,63,54,40,29,15,5,2,0,Female-Population
2411,Estimates,Puerto Rico,,630,Country,915,2000,134,144,144,148,146,133,132,135,129,120,120,100,84,71,57,45,32,19,8,2,0,Female-Population
2412,Estimates,Puerto Rico,,630,Country,915,2005,122,131,141,144,141,133,128,131,129,121,118,106,92,75,61,46,35,22,10,3,0,Female-Population
2413,Estimates,Puerto Rico,,630,Country,915,2010,111,117,128,141,135,130,129,127,128,122,118,104,102,80,64,49,35,24,12,4,1,Female-Population
2414,Estimates,Puerto Rico,,630,Country,915,2015,82,108,114,114,117,112,113,117,119,123,118,114,100,97,74,57,41,25,14,5,1,Female-Population
2415,Estimates,Puerto Rico,,630,Country,915,2020,41,76,102,86,64,71,78,90,102,109,116,112,109,95,90,66,47,30,15,6,1,Female-Population
2416,Estimates,Saint Lucia,,662,Country,915,1950,6,5,5,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2417,Estimates,Saint Lucia,,662,Country,915,1955,6,6,5,4,4,3,3,3,2,2,2,1,1,0,1,0,0,0,0,0,0,Female-Population
2418,Estimates,Saint Lucia,,662,Country,915,1960,8,6,5,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2419,Estimates,Saint Lucia,,662,Country,915,1965,9,7,6,5,4,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2420,Estimates,Saint Lucia,,662,Country,915,1970,9,9,7,5,4,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,Female-Population
2421,Estimates,Saint Lucia,,662,Country,915,1975,9,9,8,6,5,3,3,2,2,2,2,2,2,1,1,1,0,0,0,0,0,Female-Population
2422,Estimates,Saint Lucia,,662,Country,915,1980,8,9,8,7,5,4,3,2,2,2,2,2,2,1,1,1,0,0,0,0,0,Female-Population
2423,Estimates,Saint Lucia,,662,Country,915,1985,8,9,8,7,6,5,4,3,2,2,2,2,2,1,1,1,0,0,0,0,0,Female-Population
2424,Estimates,Saint Lucia,,662,Country,915,1990,9,9,8,8,7,6,5,3,3,2,2,2,2,2,2,1,1,0,0,0,0,Female-Population
2425,Estimates,Saint Lucia,,662,Country,915,1995,9,9,8,7,7,6,6,5,3,3,2,2,2,2,2,1,1,0,0,0,0,Female-Population
2426,Estimates,Saint Lucia,,662,Country,915,2000,8,9,9,8,7,7,6,6,5,3,3,2,2,2,1,1,1,0,0,0,0,Female-Population
2427,Estimates,Saint Lucia,,662,Country,915,2005,6,8,9,9,8,7,7,6,6,4,3,3,2,2,2,1,1,1,0,0,0,Female-Population
2428,Estimates,Saint Lucia,,662,Country,915,2010,6,7,8,9,7,7,7,7,7,6,5,3,3,2,2,2,1,1,0,0,0,Female-Population
2429,Estimates,Saint Lucia,,662,Country,915,2015,5,6,7,8,8,7,7,7,7,6,6,5,3,3,2,2,1,1,0,0,0,Female-Population
2430,Estimates,Saint Lucia,,662,Country,915,2020,5,5,6,7,8,8,7,7,7,7,6,6,4,3,3,2,1,1,0,0,0,Female-Population
2431,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1950,7,5,4,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,Female-Population
2432,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1955,7,6,5,4,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2433,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1960,8,7,5,4,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2434,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1965,8,7,6,5,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2435,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1970,8,8,6,5,4,3,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,Female-Population
2436,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1975,8,8,7,6,4,3,2,2,1,1,1,1,2,1,1,1,0,0,0,0,0,Female-Population
2437,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1980,7,7,7,6,5,4,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2438,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1985,7,7,7,6,6,4,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2439,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1990,7,7,7,6,5,5,4,3,2,1,2,1,1,1,1,1,0,0,0,0,0,Female-Population
2440,Estimates,Saint Vincent and the Grenadines,,670,Country,915,1995,6,6,6,6,5,4,4,3,2,2,1,2,1,1,1,1,0,0,0,0,0,Female-Population
2441,Estimates,Saint Vincent and the Grenadines,,670,Country,915,2000,5,6,6,6,5,4,4,4,3,2,2,1,2,1,1,1,1,0,0,0,0,Female-Population
2442,Estimates,Saint Vincent and the Grenadines,,670,Country,915,2005,5,5,5,5,5,4,4,4,4,3,2,2,1,1,1,1,1,0,0,0,0,Female-Population
2443,Estimates,Saint Vincent and the Grenadines,,670,Country,915,2010,5,4,5,5,4,4,4,4,3,4,3,2,2,1,1,1,1,0,0,0,0,Female-Population
2444,Estimates,Saint Vincent and the Grenadines,,670,Country,915,2015,4,4,4,5,4,4,4,4,3,3,3,3,2,2,1,1,1,0,0,0,0,Female-Population
2445,Estimates,Saint Vincent and the Grenadines,,670,Country,915,2020,4,4,4,4,5,4,4,4,4,3,3,3,3,2,1,1,1,0,0,0,0,Female-Population
2446,Estimates,Trinidad and Tobago,,780,Country,915,1950,53,42,33,28,28,25,22,20,17,14,11,8,6,6,4,2,1,0,0,0,0,Female-Population
2447,Estimates,Trinidad and Tobago,,780,Country,915,1955,61,52,42,33,28,27,25,22,19,16,13,10,7,5,4,3,1,0,0,0,0,Female-Population
2448,Estimates,Trinidad and Tobago,,780,Country,915,1960,68,60,51,41,32,27,27,24,21,19,15,12,9,6,4,3,2,1,0,0,0,Female-Population
2449,Estimates,Trinidad and Tobago,,780,Country,915,1965,72,66,57,47,38,29,26,24,22,19,16,13,10,7,4,2,1,1,0,0,0,Female-Population
2450,Estimates,Trinidad and Tobago,,780,Country,915,1970,60,71,64,53,42,32,26,23,22,20,17,15,12,9,6,3,1,1,0,0,0,Female-Population
2451,Estimates,Trinidad and Tobago,,780,Country,915,1975,60,59,70,61,50,37,31,25,22,21,19,16,14,11,8,5,2,1,0,0,0,Female-Population
2452,Estimates,Trinidad and Tobago,,780,Country,915,1980,65,59,58,68,58,46,36,30,24,21,19,17,14,12,9,6,3,1,0,0,0,Female-Population
2453,Estimates,Trinidad and Tobago,,780,Country,915,1985,76,63,59,57,65,51,42,34,29,23,20,18,15,13,10,7,4,1,0,0,0,Female-Population
2454,Estimates,Trinidad and Tobago,,780,Country,915,1990,66,74,63,57,52,57,47,40,33,28,22,19,17,14,11,8,5,2,0,0,0,Female-Population
2455,Estimates,Trinidad and Tobago,,780,Country,915,1995,52,65,73,60,53,48,54,45,39,32,27,21,17,15,12,8,5,2,0,0,0,Female-Population
2456,Estimates,Trinidad and Tobago,,780,Country,915,2000,44,52,64,71,56,48,45,52,44,37,31,26,20,16,13,9,6,3,1,0,0,Female-Population
2457,Estimates,Trinidad and Tobago,,780,Country,915,2005,45,44,51,62,68,53,48,45,51,43,37,30,24,19,14,10,7,3,1,0,0,Female-Population
2458,Estimates,Trinidad and Tobago,,780,Country,915,2010,48,45,43,49,59,64,52,47,44,50,42,36,28,22,16,11,8,4,1,0,0,Female-Population
2459,Estimates,Trinidad and Tobago,,780,Country,915,2015,48,48,45,43,49,59,64,51,46,43,49,41,34,26,20,13,8,4,2,0,0,Female-Population
2460,Estimates,Trinidad and Tobago,,780,Country,915,2020,43,47,47,44,42,48,58,63,51,46,42,48,39,32,24,17,10,5,2,0,0,Female-Population
2461,Estimates,United States Virgin Islands,,850,Country,915,1950,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Female-Population
2462,Estimates,United States Virgin Islands,,850,Country,915,1955,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Female-Population
2463,Estimates,United States Virgin Islands,,850,Country,915,1960,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Female-Population
2464,Estimates,United States Virgin Islands,,850,Country,915,1965,4,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Female-Population
2465,Estimates,United States Virgin Islands,,850,Country,915,1970,4,4,3,3,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2466,Estimates,United States Virgin Islands,,850,Country,915,1975,8,5,5,4,3,4,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,Female-Population
2467,Estimates,United States Virgin Islands,,850,Country,915,1980,5,6,7,6,4,4,5,4,3,2,2,2,1,1,1,0,0,0,0,0,0,Female-Population
2468,Estimates,United States Virgin Islands,,850,Country,915,1985,7,5,5,5,4,4,4,5,4,3,2,2,1,1,1,0,0,0,0,0,0,Female-Population
2469,Estimates,United States Virgin Islands,,850,Country,915,1990,5,5,5,5,4,4,4,4,4,4,3,2,2,1,1,1,0,0,0,0,0,Female-Population
2470,Estimates,United States Virgin Islands,,850,Country,915,1995,6,4,5,4,4,4,4,4,4,4,4,3,2,2,1,1,0,0,0,0,0,Female-Population
2471,Estimates,United States Virgin Islands,,850,Country,915,2000,4,5,5,4,3,4,4,4,4,4,4,3,2,2,1,1,1,0,0,0,0,Female-Population
2472,Estimates,United States Virgin Islands,,850,Country,915,2005,4,4,4,4,4,3,4,4,4,4,4,4,3,2,2,1,1,0,0,0,0,Female-Population
2473,Estimates,United States Virgin Islands,,850,Country,915,2010,4,3,4,4,3,3,3,4,4,4,4,4,4,3,2,1,1,0,0,0,0,Female-Population
2474,Estimates,United States Virgin Islands,,850,Country,915,2015,3,4,3,3,3,3,3,3,3,4,4,4,4,4,3,2,1,1,0,0,0,Female-Population
2475,Estimates,United States Virgin Islands,,850,Country,915,2020,3,3,4,3,3,3,3,3,3,3,4,4,4,4,3,2,1,1,0,0,0,Female-Population
2491,Estimates,Belize,,84,Country,916,1950,5,4,4,4,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2492,Estimates,Belize,,84,Country,916,1955,8,5,4,4,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,Female-Population
2493,Estimates,Belize,,84,Country,916,1960,9,7,5,4,4,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,Female-Population
2494,Estimates,Belize,,84,Country,916,1965,10,9,7,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,Female-Population
2495,Estimates,Belize,,84,Country,916,1970,11,9,8,7,5,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,Female-Population
2496,Estimates,Belize,,84,Country,916,1975,12,10,9,8,6,4,3,2,2,2,2,2,2,1,1,1,0,0,0,0,0,Female-Population
2497,Estimates,Belize,,84,Country,916,1980,12,11,10,9,6,4,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,Female-Population
2498,Estimates,Belize,,84,Country,916,1985,14,12,11,10,9,6,4,3,2,2,2,2,1,1,1,1,0,0,0,0,0,Female-Population
2499,Estimates,Belize,,84,Country,916,1990,15,14,12,10,9,8,5,4,3,2,2,2,2,1,1,1,1,0,0,0,0,Female-Population
2500,Estimates,Belize,,84,Country,916,1995,16,14,14,11,9,7,8,5,4,3,2,2,2,2,1,1,1,0,0,0,0,Female-Population
2501,Estimates,Belize,,84,Country,916,2000,18,17,15,14,11,11,9,7,5,4,3,2,2,2,1,1,1,0,0,0,0,Female-Population
2502,Estimates,Belize,,84,Country,916,2005,19,19,17,15,14,12,11,10,7,5,4,3,2,2,1,1,0,0,0,0,0,Female-Population
2503,Estimates,Belize,,84,Country,916,2010,19,19,19,17,16,14,12,11,9,7,6,4,3,2,2,1,1,0,0,0,0,Female-Population
2504,Estimates,Belize,,84,Country,916,2015,19,19,20,19,18,16,14,12,11,9,7,5,4,3,2,1,1,1,0,0,0,Female-Population
2505,Estimates,Belize,,84,Country,916,2020,19,19,19,20,20,18,16,14,12,11,9,7,5,4,2,2,1,1,0,0,0,Female-Population
2506,Estimates,Costa Rica,,188,Country,916,1950,84,63,54,47,41,34,28,25,21,17,14,11,9,6,4,2,1,0,0,0,0,Female-Population
